"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
668901,"Vientos, Mark",1242,0.9078947368421053,865,"72.002756643",0.19806763285024162,0.3560693641618497,0.24798711755233493,0.1745664739884393,0.1215780998389694,"7.540386844",37,-32.883613487242044,377,0.3035426731078905,435,0.3502415458937198
666969,"García, Adolis",1441,0.9062893081761006,1023,"71.999580812",0.25468424705065934,0.3567937438905181,0.2532963219986121,0.16324535679374388,0.11589174184594032,"7.616638737",25,-53.926428348568535,418,0.2900763358778626,502,0.34836918806384454
672580,"Garcia, Maikel",1285,0.904292751583392,1124,"71.940959658",0.18054474708171206,0.4199288256227758,0.3673151750972763,0.19750889679715303,0.17276264591439688,"7.218642685",19,-11.142643503091259,161,0.12529182879377432,686,0.533852140077821
681481,"Carpenter, Kerry",1226,0.9061345158906134,921,"71.878535987",0.17373572593800982,0.3561346362649294,0.26753670473083196,0.1476655808903366,0.11092985318107668,"7.455440261",30,-3.379758903043528,305,0.24877650897226752,440,0.35889070146818924
664023,"Happ, Ian",1698,0.9046350559403303,1249,"71.865478298",0.1855123674911661,0.3130504403522818,0.23027090694935218,0.1577261809447558,0.1160188457008245,"6.914420106",20,-40.01353541079334,449,0.26442873969375735,589,0.3468786808009423
672640,"Lopez, Otto",1464,0.9031462060456509,1203,"71.850728313",0.23428961748633884,0.3848711554447215,0.3162568306010929,0.18038237738985868,0.148224043715847,"6.792760376",34,-13.092546543062602,261,0.17827868852459017,707,0.48292349726775957
686469,"Pasquantino, Vinnie",1576,0.906789413118527,1318,"71.821261225",0.21002538071065996,0.34749620637329287,0.2906091370558376,0.16236722306525037,0.13578680203045684,"7.346310063",20,-18.78269040769963,258,0.16370558375634517,671,0.42576142131979694
668227,"Arozarena, Randy",1711,0.9005263157894737,1247,"71.820785061",0.2700175336060783,0.3536487570168404,0.2577440093512566,0.17080994386527668,0.1244886031560491,"7.352512361",26,-28.933335828627317,464,0.2711864406779661,600,0.3506721215663355
693307,"Dingler, Dillon",1373,0.9050758075148319,1074,"71.81433405",0.157319737800437,0.33798882681564246,0.26438455935906774,0.16759776536312848,0.13109978150036417,"7.682618791",22,-3.51955903142257,299,0.2177713037144938,534,0.3889293517844137
678662,"Tovar, Ezequiel",1418,0.9031847133757962,995,"71.805142031",0.19746121297602257,0.25829145728643216,0.18124118476727785,0.11055276381909548,0.07757404795486601,"7.564306453",20,-52.35064698106166,423,0.29830747531734836,440,0.31029619181946405
663656,"Tucker, Kyle",1573,0.9029850746268657,1278,"71.735984704",0.22250476795931345,0.3474178403755869,0.28226319135410044,0.13302034428794993,0.1080737444373808,"7.472130572",25,-33.67643071847644,295,0.18753973299427845,644,0.4094087730451367
646240,"Devers, Rafael",1989,0.9086340794883508,1390,"71.639075063",0.2036199095022625,0.32302158273381293,0.22574157868275516,0.17985611510791366,0.1256913021618904,"7.549192247",37,-38.471841239942414,599,0.3011563599798894,604,0.3036701860231272
669016,"Marsh, Brandon",1322,0.9042407660738714,1017,"71.43546851",0.14750378214826024,0.33726647000983284,0.2594553706505295,0.15240904621435594,0.1172465960665658,"7.198663359",11,-3.978327200422716,305,0.23071104387291982,492,0.3721633888048411
571448,"Arenado, Nolan",1238,0.8997093023255814,1014,"71.420838554",0.16639741518578352,0.3175542406311637,0.26009693053311794,0.10059171597633136,0.08239095315024232,"8.424822714",36,-34.72317809014221,224,0.18093699515347333,537,0.43376413570274636
656811,"O'Hearn, Ryan",1461,0.9114160948222083,1158,"71.413078891",0.14647501711156743,0.3324697754749568,0.26351813826146475,0.13644214162348878,0.108145106091718,"7.124242772",26,-9.440813391951457,303,0.20739219712525667,564,0.3860369609856263
607208,"Turner, Trea",1766,0.9065708418891171,1332,"71.340470696",0.18233295583238956,0.3400900900900901,0.2565118912797282,0.13288288288288289,0.10022650056625142,"7.585833131",29,-34.995965368603734,434,0.24575311438278596,691,0.3912797281993205
664034,"France, Ty",1278,0.9019054340155258,999,"71.320399836",0.16197183098591547,0.3263263263263263,0.25508607198748046,0.15915915915915915,0.12441314553990611,"7.470095485",32,-27.655467116184703,279,0.21830985915492956,474,0.37089201877934275
571970,"Muncy, Max",1098,0.9,821,"71.314840556",0.139344262295082,0.3386114494518879,0.25318761384335153,0.16199756394640683,0.12112932604735883,"6.983517632",20,-15.720372974656518,277,0.2522768670309654,393,0.35792349726775957
596019,"Lindor, Francisco",1476,0.9066339066339066,1171,"71.281463354",0.17750677506775075,0.340734415029889,0.2703252032520325,0.13919726729291204,0.11043360433604336,"7.498726064",20,-37.12021759149136,305,0.20663956639566394,554,0.37533875338753386
664761,"Bohm, Alec",1329,0.9053133514986376,1137,"71.253236847",0.14973664409330323,0.38258575197889183,0.327313769751693,0.16094986807387862,0.13769751693002258,"7.24255313",17,-28.31167501521277,192,0.14446952595936793,623,0.4687735139202408
687263,"Neto, Zach",1668,0.9021092482422931,1180,"71.231964898",0.12889688249400483,0.338135593220339,0.2392086330935252,0.14661016949152542,0.10371702637889688,"7.071510198",53,-21.75398348104123,488,0.29256594724220625,539,0.32314148681055155
690993,"Keith, Colt",1124,0.9086499595796281,892,"71.188667198",0.13523131672597863,0.3755605381165919,0.29804270462633453,0.1625560538116592,0.1290035587188612,"6.828902651",23,-29.125308852247116,232,0.20640569395017794,476,0.4234875444839858
641487,"Crawford, J.P.",1547,0.9036214953271028,1260,"71.182775617",0.19263089851325144,0.30952380952380953,0.25210084033613445,0.10952380952380952,0.0892049127343245,"7.225804279",11,-44.43246242858764,287,0.18552036199095023,611,0.3949579831932773
630105,"Cronenworth, Jake",1037,0.8993928881179531,834,"71.176845824",0.16393442622950824,0.29856115107913667,0.24011571841851495,0.1211031175059952,0.09739633558341369,"7.070015381",13,-34.07937163745251,203,0.19575699132111862,385,0.3712632594021215
573262,"Yastrzemski, Mike",1247,0.9036231884057971,1024,"71.173514579",0.08901363271852447,0.353515625,0.29029671210906177,0.13671875,0.11226944667201283,"7.476901933",24,-37.51741996466204,223,0.17882919005613473,503,0.4033680834001604
621020,"Swanson, Dansby",1712,0.9020021074815595,1229,"71.116790275",0.07184579439252337,0.36208299430431246,0.25992990654205606,0.161106590724166,0.11565420560747663,"7.48361948",43,-36.404850667802855,483,0.2821261682242991,619,0.36156542056074764
596115,"Story, Trevor",1497,0.9056261343012704,1054,"71.096017702",0.14428857715430865,0.3083491461100569,0.21710086840347362,0.15749525616698293,0.11088844355377421,"7.375835939",24,-27.12111196060454,443,0.2959251837007348,487,0.32531730126920505
691026,"Winn, Masyn",1428,0.9037974683544304,1148,"71.043964426",0.1589635854341737,0.32578397212543553,0.2619047619047619,0.12630662020905922,0.1015406162464986,"7.400331064",15,-40.51736256595026,280,0.19607843137254902,583,0.40826330532212884
682177,"Schneemann, Daniel",1119,0.9009661835748792,803,"71.027433271",0.11885612153708668,0.32627646326276466,0.23413762287756926,0.1357409713574097,0.09740840035746202,"7.030960813",38,-35.57394213128261,316,0.28239499553172476,394,0.3521000893655049
686668,"Doyle, Brenton",1064,0.9047619047619048,766,"70.974977519",0.0836466165413534,0.34203655352480417,0.2462406015037594,0.15404699738903394,0.11090225563909774,"7.228906823",30,-35.062358769871004,298,0.2800751879699248,399,0.375
668715,"Steer, Spencer",1557,0.9031322505800464,1184,"70.930962935",0.0700064226075787,0.3158783783783784,0.24020552344251767,0.11908783783783784,0.0905587668593449,"7.384475832",27,-26.09505544582955,373,0.23956326268464997,584,0.37508028259473347
656775,"Mullins, Cedric",1395,0.9046692607003891,1088,"70.912879857",0.0953405017921147,0.30606617647058826,0.23870967741935484,0.109375,0.08530465949820788,"7.48903881",22,-56.22317789689837,307,0.22007168458781362,475,0.34050179211469533
663757,"Grisham, Trent",1200,0.9022556390977443,987,"70.762953842",0.10083333333333334,0.3951367781155015,0.325,0.1894630192502533,0.15583333333333332,"7.519357975",19,-17.041230583127437,213,0.1775,517,0.43083333333333335
608348,"Kelly, Carson",1063,0.9101027397260274,842,"70.674370997",0.07525870178739417,0.3515439429928741,0.27845719661335844,0.14845605700712589,0.11759172154280338,"6.97934666",6,-17.552937452941542,221,0.2079021636876764,427,0.40169332079021636
608070,"Ramírez, José",1594,0.9056818181818181,1364,"70.670057309",0.1499372647427854,0.33651026392961875,0.28795483061480553,0.13343108504398826,0.11417816813048934,"7.237938055",22,-12.68596686755615,230,0.14429109159347553,671,0.4209535759096612
647304,"Naylor, Josh",1502,0.8994011976047904,1214,"70.669605386",0.14247669773635155,0.39209225700164746,0.3169107856191744,0.1556836902800659,0.12583222370173103,"7.574951565",30,-24.9973768033031,288,0.19174434087882822,697,0.4640479360852197
666971,"Gurriel Jr., Lourdes",1222,0.9018450184501845,992,"70.62117545",0.0965630114566285,0.35181451612903225,0.2855973813420622,0.12096774193548387,0.09819967266775777,"7.502783101",22,-25.661109306891603,230,0.18821603927986907,525,0.42962356792144024
702616,"Holliday, Jackson",1208,0.9028400597907325,919,"70.596640538",0.10099337748344372,0.34602829162132753,0.2632450331125828,0.1458106637649619,0.11092715231788079,"6.9432763",28,-34.32814590179745,289,0.2392384105960265,477,0.39486754966887416
678882,"Rafaela, Ceddanne",1758,0.9020010261672653,1318,"70.583969215",0.10523321956769056,0.3254931714719272,0.2440273037542662,0.11911987860394538,0.08930602957906712,"7.411003919",32,-28.287414590616777,440,0.2502844141069397,649,0.3691695108077361
693304,"Gonzales, Nick",1335,0.9026369168356998,1032,"70.529604727",0.12734082397003746,0.32751937984496127,0.2531835205992509,0.12015503875968993,0.09288389513108614,"7.486731371",35,-29.761753273507168,303,0.22696629213483147,521,0.3902621722846442
682657,"Martínez, Angel",1233,0.9019751280175567,978,"70.474155345",0.12489862124898625,0.2995910020449898,0.23763179237631793,0.1032719836400818,0.08191403081914031,"7.367292968",15,-34.60501363968789,255,0.20681265206812652,446,0.36171938361719386
608324,"Bregman, Alex",1328,0.9064846416382253,1154,"70.462476581",0.06400602409638553,0.40467937608318894,0.3516566265060241,0.1317157712305026,0.1144578313253012,"7.034821724",29,-22.874269837932165,174,0.13102409638554216,638,0.48042168674698793
668930,"Turang, Brice",1706,0.90121500264131,1380,"70.399315064",0.15005861664712777,0.34202898550724636,0.27667057444314186,0.14565217391304347,0.11781946072684643,"6.793532069",39,-5.061165368563675,326,0.1910902696365768,636,0.37280187573270807
673962,"Jung, Josh",1430,0.903348073278585,1134,"70.39276258",0.06713286713286715,0.3509700176366843,0.2783216783216783,0.16313932980599646,0.12937062937062938,"6.988284517",30,-19.052113472660377,296,0.206993006993007,571,0.3993006993006993
680574,"McLain, Matt",1342,0.902488231338265,983,"70.387099411",0.07898658718330852,0.3306205493387589,0.2421758569299553,0.12817904374364192,0.09388971684053651,"6.872563271",42,-54.64043597690626,359,0.26751117734724295,474,0.353204172876304
592206,"Castellanos, Nick",1358,0.9017264276228419,959,"70.375054912",0.1575846833578792,0.3232533889468196,0.22827687776141384,0.11991657977059438,0.08468335787923417,"7.679872224",20,-29.215410283005436,399,0.29381443298969073,448,0.32989690721649484
700932,"Manzardo, Kyle",1377,0.9035433070866141,1010,"70.316258446",0.07625272331154684,0.3435643564356436,0.25199709513435004,0.1306930693069307,0.09586056644880174,"7.383685497",30,-26.27657322377029,367,0.2665214233841685,476,0.345679012345679
666018,"Aranda, Jonathan",1361,0.901921802518224,1060,"70.276898251",0.12858192505510657,0.34056603773584904,0.2652461425422483,0.15943396226415094,0.12417340191036003,"7.20148014",21,3.623917086361207,301,0.22116091109478325,473,0.3475385745775165
518692,"Freeman, Freddie",1834,0.8999018645731109,1422,"70.137131565",0.08778625954198473,0.34458509142053445,0.26717557251908397,0.15260196905766527,0.1183206106870229,"6.821129956",25,-18.486268990699983,412,0.22464558342420937,674,0.3675027262813522
670770,"Friedl, TJ",1180,0.9056024558710668,957,"70.119383432",0.07288135593220338,0.3667711598746082,0.29745762711864404,0.11494252873563218,0.09322033898305085,"6.739517805",24,-52.30998497448666,223,0.18898305084745762,543,0.46016949152542375
677587,"Rocchio, Brayan",1216,0.9014084507042254,927,"70.068363051",0.07565789473684212,0.3441208198489752,0.2623355263157895,0.11326860841423948,0.08634868421052631,"7.323128832",19,-40.053870337919186,289,0.23766447368421054,485,0.3988486842105263
695734,"Lile, Daylen",1293,0.9073684210526316,1041,"70.022447409",0.06109822119102862,0.34197886647454373,0.27532869296210366,0.12007684918347743,0.09667440061871617,"7.332650387",18,-26.350396815143625,252,0.19489559164733178,519,0.4013921113689095
650859,"Rengifo, Luis",1236,0.9015317286652079,979,"69.932456173",0.09708737864077671,0.34831460674157305,0.2758899676375405,0.11031664964249234,0.08737864077669903,"7.105929798",15,-52.49715588812762,257,0.20792880258899676,513,0.41504854368932037
641355,"Bellinger, Cody",1728,0.9070866141732283,1425,"69.908938663",0.05208333333333334,0.35929824561403506,0.2962962962962963,0.12771929824561404,0.10532407407407407,"7.799963958",17,-13.386980707325424,303,0.1753472222222222,732,0.4236111111111111
669257,"Smith, Will",965,0.8993476234855545,785,"69.878869482",0.06632124352331611,0.3554140127388535,0.28911917098445594,0.1554140127388535,0.12642487046632125,"7.261421762",29,-9.670976055520276,180,0.18652849740932642,380,0.39378238341968913
686797,"Lee, Brooks",1486,0.9016990291262136,1185,"69.785761157",0.08815612382234184,0.35443037974683544,0.28263795423956933,0.09535864978902954,0.07604306864064603,"7.094209367",60,-42.487474606730785,301,0.20255720053835802,603,0.4057873485868102
643446,"McNeil, Jeff",1321,0.9029391660970608,1135,"69.735095413",0.07342922028766088,0.3233480176211454,0.2778198334595004,0.07665198237885462,0.06585919757759273,"7.265124989",25,-40.883313813812485,186,0.14080242240726723,536,0.4057532172596518
650402,"Torres, Gleyber",1236,0.9028487947406866,1002,"69.627380817",0.09708737864077668,0.36127744510978044,0.2928802588996764,0.12974051896207583,0.10517799352750809,"7.116475583",21,-36.7393696903924,234,0.18932038834951456,501,0.4053398058252427
681082,"Stott, Bryson",1428,0.9032258064516129,1211,"69.588133746",0.06092436974789918,0.34929810074318746,0.296218487394958,0.11725846407927333,0.09943977591036414,"7.221262465",22,-28.49429232673285,217,0.15196078431372548,620,0.4341736694677871
666182,"Bichette, Bo",1734,0.8998443175921121,1430,"69.529814735",0.11880046136101499,0.34055944055944054,0.2808535178777393,0.15104895104895105,0.1245674740484429,"7.246527382",26,-29.544746252103934,304,0.17531718569780855,688,0.39677047289504036
514888,"Altuve, Jose",1418,0.901462174189447,1129,"69.379969252",0.10155148095909736,0.3312666076173605,0.2637517630465444,0.10097431355181577,0.08039492242595205,"7.58286969",20,-16.33180773789595,289,0.20380818053596614,604,0.42595204513399154
643217,"Benintendi, Andrew",1261,0.9013581129378128,950,"69.207258176",0.03885804916732752,0.3757894736842105,0.2831086439333862,0.13578947368421052,0.10229976209357652,"7.103692895",25,-31.364144069047413,311,0.24662965900079303,495,0.39254559873116573
605141,"Betts, Mookie",1199,0.89812734082397,1061,"69.151488774",0.07923269391159296,0.473138548539114,0.4186822351959967,0.13666352497643733,0.12093411175979983,"7.016744662",44,-24.524141057995017,138,0.11509591326105087,658,0.548790658882402
683737,"Busch, Michael",1560,0.9001731102135025,1175,"69.121476994",0.05897435897435898,0.38382978723404254,0.28910256410256413,0.1574468085106383,0.11858974358974358,"7.006993635",33,-24.983137361634597,385,0.2467948717948718,573,0.36730769230769234
669701,"Smith, Josh",1129,0.9010375099760575,908,"69.063208379",0.03542958370239149,0.33370044052863435,0.2683790965456156,0.10352422907488987,0.08325952170062002,"6.791887148",19,-38.545950461079435,221,0.19574844995571303,445,0.3941541186891054
645277,"Albies, Ozzie",1834,0.8999018645731109,1483,"69.039330971",0.064340239912759,0.34861766689143625,0.2818974918211559,0.0815913688469319,0.06597600872410032,"7.194674013",29,-50.94778633000542,351,0.19138495092693567,733,0.39967284623773175
621493,"Ward, Taylor",1437,0.9020715630885122,1140,"68.979338038",0.05567153792623523,0.38333333333333336,0.30410577592205984,0.13508771929824562,0.10716771050800278,"7.002505031",41,-17.501652053229396,297,0.20668058455114824,590,0.41057759220598466
676609,"Caballero, José",1073,0.9001677852348994,788,"68.978085797",0.0885368126747437,0.2956852791878173,0.21714818266542404,0.07868020304568528,0.05778191985088537,"6.779224436",21,-20.040374715029447,285,0.2656104380242311,358,0.3336439888164026
665926,"Giménez, Andrés",1188,0.9047981721249048,895,"68.714753291",0.055555555555555566,0.32625698324022345,0.24579124579124578,0.07039106145251396,0.05303030303030303,"7.019508535",16,-51.123584908099986,293,0.24663299663299662,431,0.3627946127946128
687462,"Horwitz, Spencer",1091,0.9001650165016502,918,"68.687104042",0.06324472960586619,0.3289760348583878,0.2768102658111824,0.09586056644880174,0.08065994500458296,"6.963869432",17,-16.46860186398853,173,0.15857011915673694,437,0.4005499541704858
643289,"Dubón, Mauricio",1253,0.9001436781609196,1078,"68.557666137",0.027932960893854747,0.323747680890538,0.2785315243415802,0.07884972170686456,0.06783719074221868,"7.519948994",20,-26.92566636466022,175,0.13966480446927373,555,0.4429369513168396
543760,"Semien, Marcus",1399,0.9002574002574003,1105,"68.543499242",0.040743388134381706,0.35203619909502265,0.2780557541100786,0.1076923076923077,0.08506075768406005,"7.752981151",44,-62.443101872280856,294,0.21015010721944247,547,0.3909935668334525
663538,"Hoerner, Nico",1579,0.9038351459645106,1438,"68.416414167",0.022165927802406594,0.4019471488178025,0.3660544648511716,0.09040333796940195,0.08233058898036733,"7.214021032",27,-36.34901252273885,141,0.08929702343255225,832,0.5269157694743508
702332,"Durbin, Caleb",1174,0.9044684129429892,1047,"68.402200963",0.03577512776831346,0.35816618911174786,0.3194207836456559,0.08404966571155682,0.07495741056218058,"6.884899302",36,-28.945581597336044,127,0.10817717206132879,587,0.5
808982,"Lee, Jung Hoo",1438,0.89875,1267,"68.356027935",0.028511821974965226,0.4064719810576164,0.3581363004172462,0.10102604577742699,0.0890125173852573,"7.607976391",10,-25.232746206983478,171,0.11891515994436717,717,0.49860917941585536
670623,"Paredes, Isaac",1263,0.8995726495726496,1056,"68.295087617",0.0791765637371338,0.32386363636363635,0.27078384798099764,0.08333333333333333,0.06967537608867776,"7.924824188",13,-26.14612931096572,207,0.16389548693586697,483,0.3824228028503563
686217,"Frelick, Sal",1291,0.90406162464986,1163,"68.236554431",0.04570100697134005,0.351676698194325,0.31680867544539115,0.0825451418744626,0.07436096049573973,"7.104747335",20,-27.483818127048384,128,0.09914794732765299,619,0.47947327652982186
656716,"McKinstry, Zach",1240,0.9097578870139399,993,"67.907417185",0.028225806451612896,0.2980866062437059,0.23870967741935484,0.08056394763343404,0.06451612903225806,"6.778285685",15,-30.36062723093626,247,0.19919354838709677,465,0.375
672695,"Perdomo, Geraldo",1570,0.9007458405048766,1399,"67.814777631",0.0337579617834395,0.365975696926376,0.32611464968152865,0.09292351679771266,0.08280254777070063,"6.927621452",33,-15.087369014343782,171,0.1089171974522293,722,0.45987261146496816
664770,"Lukes, Nathan",1062,0.8954468802698144,900,"67.793735537",0.04896421845574389,0.3466666666666667,0.2937853107344633,0.10222222222222223,0.08662900188323917,"6.46446113",10,-8.705519007721353,162,0.15254237288135594,444,0.4180790960451977
694384,"Schanuel, Nolan",1288,0.9000698812019566,1096,"67.686651615",0.06133540372670808,0.3740875912408759,0.31832298136645965,0.09124087591240876,0.07763975155279502,"6.726000901",27,-36.05931733440034,192,0.14906832298136646,567,0.44021739130434784
676391,"Clement, Ernie",1430,0.9022082018927445,1254,"67.534859175",0.027272727272727268,0.41467304625199364,0.36363636363636365,0.07974481658692185,0.06993006993006994,"7.083905601",50,-22.699695656625504,176,0.12307692307692308,730,0.5104895104895105
669364,"Edwards, Xavier",1497,0.901264298615292,1305,"67.5000498",0.024716098864395453,0.3716475095785441,0.3239812959251837,0.07049808429118774,0.0614562458249833,"6.446309519",19,-40.94729807720932,192,0.1282565130260521,690,0.46092184368737477
805367,"Meidroth, Chase",1268,0.9005681818181818,1087,"67.215233927",0.013406940063091483,0.4047838086476541,0.3470031545741325,0.10395584176632934,0.08911671924290221,"6.631614716",23,-32.20275742553585,181,0.14274447949526814,571,0.4503154574132492
663968,"Mangum, Jake",1237,0.8989825581395349,1000,"67.21520823",0.04365400161681487,0.314,0.253839935327405,0.083,0.06709781729991916,"6.576129652",18,-20.08012439817453,237,0.1915925626515764,455,0.36782538399353276
802415,"Simpson, Chandler",1072,0.9000839630562553,967,"64.53826431",0.003731343283582091,0.4332988624612203,0.3908582089552239,0.02688728024819028,0.024253731343283583,"6.410700168",11,-30.861516573935493,105,0.09794776119402986,580,0.5410447761194029
805779,"Wilson, Jacob",1094,0.899671052631579,972,"63.952758172",0.0027422303473491785,0.39814814814814814,0.3537477148080439,0.047325102880658436,0.04204753199268738,"6.125711901",16,-13.843787296449275,122,0.11151736745886655,541,0.4945155393053016
680757,"Kwan, Steven",1379,0.9001305483028721,1279,"63.388870138",0.006526468455402465,0.43080531665363564,0.3995649021029732,0.033620015637216574,0.03118201595358956,"6.302918992",20,-53.37617694264718,100,0.0725163161711385,702,0.5090645395213923
650333,"Arraez, Luis",1627,0.8993919292426755,1525,"62.889712409",0.0024585125998770737,0.4518032786885246,0.42347879532882604,0.021639344262295083,0.020282728948985862,"5.87768209",10,-29.735840579241156,102,0.0626920712968654,816,0.5015365703749232
